Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1638649916646,32366.01953125,-8842.595703125,-3365.882080078125,-10046.7958984375,-30346.2265625,-41718.2578125,0,-4252.0615234375,RestSSVEP
1638649916646,32318.1640625,-8852.3857421875,-3330.85693359375,-10048.1591796875,-30247.966796875,-41696.95703125,0,-4232.302734375,RestSSVEP
1638649916646,32105.77734375,-8960.0322265625,-3686.763671875,-10094.7626953125,-30557.115234375,-42064.91015625,0,-4216.5673828125,RestSSVEP
1638649916646,32141.384765625,-8948.7890625,-3746.308837890625,-10086.26953125,-30670.392578125,-42109.30078125,0,-4225.86572265625,RestSSVEP
1638649916646,32350.908203125,-8848.318359375,-3412.977294921875,-10046.21484375,-30386.681640625,-41759.96484375,0,-4242.02587890625,RestSSVEP
1638649916646,32345.947265625,-8849.5478515625,-3299.65380859375,-10051.7802734375,-30224.453125,-41657.59375,0,-4244.7080078125,RestSSVEP
1638649916646,32143.998046875,-8941.0107421875,-3614.075927734375,-10086.6044921875,-30483.17578125,-41982.8125,0,-4223.138671875,RestSSVEP
1638649916647,32120.75390625,-8965.3740234375,-3763.899658203125,-10095.076171875,-30675.4453125,-42137.75390625,0,-4226.62548828125,RestSSVEP
1638649916647,32323.125,-8869.5966796875,-3467.761474609375,-10055.8037109375,-30447.009765625,-41825.56640625,0,-4250.45263671875,RestSSVEP
1638649916647,32384.4140625,-8826.1005859375,-3264.47216796875,-10034.837890625,-30215.78125,-41635.35546875,0,-4243.85888671875,RestSSVEP
1638649916695,32220.017578125,-8910.6572265625,-3661.148681640625,-10073.9091796875,-30638.966796875,-42047.98828125,0,-4225.23974609375,RestSSVEP
1638649916695,32384.7265625,-8831.107421875,-3332.08642578125,-10047.66796875,-30333.931640625,-41714.61328125,0,-4242.18212890625,RestSSVEP
1638649916695,32291.6328125,-8868.009765625,-3375.716796875,-10065.080078125,-30311.53515625,-41766.26953125,0,-4223.9208984375,RestSSVEP
1638649916695,32110.873046875,-8952.857421875,-3713.831787109375,-10088.9296875,-30620.97265625,-42119.76171875,0,-4207.40283203125,RestSSVEP
1638649916695,32183.96484375,-8925.87890625,-3705.941650390625,-10078.87109375,-30675.892578125,-42104.62890625,0,-4234.2919921875,RestSSVEP
1638649916696,32381.263671875,-8834.884765625,-3361.568359375,-10042.1474609375,-30367.6171875,-41746.734375,0,-4243.92578125,RestSSVEP
1638649916696,32345.5,-8836.6728515625,-3308.1923828125,-10045.0302734375,-30253.041015625,-41708.734375,0,-4218.712890625,RestSSVEP
1638649916696,32135.37109375,-8933.2998046875,-3651.58203125,-10083.9443359375,-30549.6484375,-42068.59765625,0,-4205.07861328125,RestSSVEP
1638649916696,32153.498046875,-8931.578125,-3734.909423828125,-10084.5927734375,-30687.537109375,-42140.390625,0,-4225.17236328125,RestSSVEP
1638649916696,32363.716796875,-8830.861328125,-3404.260009765625,-10042.7724609375,-30406.91015625,-41791.37109375,0,-4242.04833984375,RestSSVEP
1638649916729,32372.1875,-8817.5625,-3269.3896484375,-10038.705078125,-30225.68359375,-41670.984375,0,-4235.9462890625,RestSSVEP
1638649916729,32160.94140625,-8917.138671875,-3587.298583984375,-10077.2392578125,-30486.9296875,-42008.1796875,0,-4218.4892578125,RestSSVEP
1638649916729,32110.91796875,-8959.25,-3767.7666015625,-10101.177734375,-30707.765625,-42179.75390625,0,-4236.1474609375,RestSSVEP
1638649916729,32326.388671875,-8850.9775390625,-3465.436767578125,-10049.7470703125,-30468.087890625,-41857.6875,0,-4236.23681640625,RestSSVEP
1638649916729,32393.9140625,-8810.4765625,-3253.47509765625,-10034.078125,-30226.912109375,-41655.5390625,0,-4229.888671875,RestSSVEP
1638649916729,32188.166015625,-8911.0146484375,-3533.4755859375,-10081.330078125,-30440.103515625,-41951.921875,0,-4215.5390625,RestSSVEP
1638649916730,32100.658203125,-8958.4228515625,-3772.013427734375,-10092.70703125,-30702.423828125,-42179.84375,0,-4211.00146484375,RestSSVEP
1638649916730,32291.38671875,-8868.970703125,-3534.526123046875,-10055.7587890625,-30537.4453125,-41914.86328125,0,-4229.21826171875,RestSSVEP
1638649916730,32400.396484375,-8806.9677734375,-3265.120361328125,-10032.759765625,-30258.16015625,-41664.3203125,0,-4237.46630859375,RestSSVEP
1638649916730,32234.9921875,-8878.8056640625,-3460.4970703125,-10064.7001953125,-30382.32421875,-41884.46484375,0,-4219.58447265625,RestSSVEP
1638649916781,32091.986328125,-8952.857421875,-3766.06787109375,-10092.3046875,-30691.962890625,-42190.05859375,0,-4219.0927734375,RestSSVEP
1638649916781,32242.14453125,-8884.70703125,-3606.163330078125,-10063.4482421875,-30604.65625,-42006.5703125,0,-4228.81591796875,RestSSVEP
1638649916781,32391.07421875,-8803.1005859375,-3291.16015625,-10031.306640625,-30296.134765625,-41691.90234375,0,-4226.9609375,RestSSVEP
1638649916781,32256.49609375,-8856.23046875,-3407.23291015625,-10061.75,-30345.15234375,-41837.234375,0,-4207.20166015625,RestSSVEP
1638649916781,32072.787109375,-8963.4072265625,-3744.498291015625,-10106.0283203125,-30679.244140625,-42196.16015625,0,-4206.59814453125,RestSSVEP
1638649916781,32179.44921875,-8919.8662109375,-3685.847412109375,-10088.34765625,-30666.16796875,-42097.5,0,-4221.43994140625,RestSSVEP
1638649916781,32357.525390625,-8836.7177734375,-3344.916259765625,-10055.7373046875,-30350.361328125,-41751.29296875,0,-4225.61962890625,RestSSVEP
1638649916781,32327.193359375,-8832.2021484375,-3329.76171875,-10049.43359375,-30283.5078125,-41750.98046875,0,-4202.91015625,RestSSVEP
1638649916781,32121.646484375,-8928.5380859375,-3695.011474609375,-10090.44921875,-30618.58203125,-42119.046875,0,-4205.48095703125,RestSSVEP
1638649916782,32108.212890625,-8956.9921875,-3763.519775390625,-10098.3837890625,-30726.876953125,-42175.9765625,0,-4227.0947265625,RestSSVEP
1638649916810,32294.001953125,-8871.67578125,-3438.234619140625,-10054.57421875,-30415.671875,-41837.234375,0,-4241.82470703125,RestSSVEP
1638649916811,32368.6796875,-8811.3486328125,-3288.85791015625,-10030.45703125,-30240.525390625,-41695.90625,0,-4223.943359375,RestSSVEP
1638649916811,32212.193359375,-8873.5087890625,-3590.405517578125,-10066.755859375,-30529.21875,-42010.99609375,0,-4212.3203125,RestSSVEP
1638649916811,32134.677734375,-8932.2939453125,-3750.376953125,-10082.5146484375,-30713.689453125,-42163.01171875,0,-4226.1337890625,RestSSVEP
1638649916811,32262.865234375,-8893.8935546875,-3487.6767578125,-10059.6484375,-30459.482421875,-41884.44140625,0,-4250.76513671875,RestSSVEP
1638649916811,32366.130859375,-8823.5966796875,-3283.158447265625,-10032.3349609375,-30221.94921875,-41684.55078125,0,-4239.36572265625,RestSSVEP
1638649916811,32242.212890625,-8863.4501953125,-3530.390869140625,-10059.201171875,-30444.103515625,-41936.03125,0,-4215.24853515625,RestSSVEP
1638649916811,32132.62109375,-8937.4345703125,-3761.798583984375,-10086.42578125,-30694.443359375,-42152.015625,0,-4225.66455078125,RestSSVEP
1638649916811,32217.537109375,-8923.8447265625,-3571.786376953125,-10086.1357421875,-30523.05078125,-41945.53125,0,-4264.869140625,RestSSVEP
1638649916812,32349.90234375,-8855.2470703125,-3303.543212890625,-10053.7919921875,-30232.5234375,-41683.45703125,0,-4252.79931640625,RestSSVEP
1638649916859,32277.6171875,-8856.7451171875,-3463.849853515625,-10052.5625,-30366.521484375,-41856.16796875,0,-4206.12890625,RestSSVEP
1638649916860,32135.953125,-8937.30078125,-3750.7568359375,-10092.1923828125,-30671.48828125,-42139.96875,0,-4207.98388671875,RestSSVEP
1638649916860,32201.80078125,-8933.2998046875,-3614.12060546875,-10081.9775390625,-30560.578125,-41986.43359375,0,-4234.9404296875,RestSSVEP
1638649916860,32352.541015625,-8855.91796875,-3304.302978515625,-10042.5498046875,-30240.658203125,-41682.0234375,0,-4238.85205078125,RestSSVEP
1638649916860,32307.546875,-8854.3525390625,-3402.092041015625,-10055.37890625,-30312.228515625,-41798.12109375,0,-4215.7177734375,RestSSVEP
1638649916860,32151.0390625,-8937.6806640625,-3725.5888671875,-10094.583984375,-30647.59375,-42124.0078125,0,-4213.66162109375,RestSSVEP
