Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1638649544846,24019.69921875,-17340.68359375,-10206.0966796875,-17843.7109375,-38934.14453125,-51760.875,0,-18663.86328125,RestSSVEP
1638649544846,24053.96484375,-17366.76953125,-10008.9990234375,-17894.671875,-38757.65625,-51566.5234375,0,-18766.771484375,RestSSVEP
1638649544846,24111.69921875,-17297.5234375,-9913.244140625,-17830.58984375,-38598.3125,-51521.53125,0,-18668.623046875,RestSSVEP
1638649544846,24082.529296875,-17257.1328125,-10109.1572265625,-17764.33984375,-38769.859375,-51722.5390625,0,-18558.541015625,RestSSVEP
1638649544846,24025.15234375,-17321.9765625,-10233.74609375,-17829.919921875,-38953.8828125,-51793.86328125,0,-18641.712890625,RestSSVEP
1638649544847,24047.056640625,-17367.73046875,-10066.0859375,-17897.64453125,-38816.84375,-51610.89453125,0,-18758.724609375,RestSSVEP
1638649544847,24113.396484375,-17312.96875,-9918.83203125,-17848.046875,-38612.32421875,-51511.6953125,0,-18692.025390625,RestSSVEP
1638649544847,24103.853515625,-17255.099609375,-10075.853515625,-17765.814453125,-38723.9296875,-51682.171875,0,-18561.044921875,RestSSVEP
1638649544847,24045.470703125,-17303.849609375,-10235.556640625,-17809.35546875,-38930.97265625,-51791.71875,0,-18613.302734375,RestSSVEP
1638649544847,24051.55078125,-17365.896484375,-10103.5029296875,-17890.828125,-38843.84375,-51634.16015625,0,-18749.783203125,RestSSVEP
1638649544880,24122.47265625,-17323.361328125,-9910.9423828125,-17856.541015625,-38608.79296875,-51492.98828125,0,-18715.875,RestSSVEP
1638649544881,24123.65625,-17263.50390625,-10024.779296875,-17773.97265625,-38666.26171875,-51638.72265625,0,-18565.873046875,RestSSVEP
1638649544881,24060.826171875,-17302.708984375,-10216.9599609375,-17797.509765625,-38889.44140625,-51791.60546875,0,-18582.837890625,RestSSVEP
1638649544881,24051.349609375,-17369.361328125,-10135.5546875,-17884.255859375,-38860.9453125,-51662.078125,0,-18734.60546875,RestSSVEP
1638649544881,24118.44921875,-17341.623046875,-9923.7724609375,-17872.119140625,-38614.78515625,-51502.75390625,0,-18739.880859375,RestSSVEP
1638649544881,24131.814453125,-17279.396484375,-9991.3642578125,-17789.240234375,-38622.67578125,-51601.19140625,0,-18599.646484375,RestSSVEP
1638649544881,24070.236328125,-17301.681640625,-10206.2978515625,-17787.763671875,-38861.2109375,-51783.73828125,0,-18577.8984375,RestSSVEP
1638649544882,24042.720703125,-17378.1015625,-10175.005859375,-17877.640625,-38896.9765625,-51706.26953125,0,-18720.30078125,RestSSVEP
1638649544882,24098.869140625,-17375.150390625,-9952.78515625,-17889.21875,-38664.875,-51511.25,0,-18763.484375,RestSSVEP
1638649544882,24133.3125,-17304.20703125,-9957.5009765625,-17803.677734375,-38601.23828125,-51558.92578125,0,-18626.982421875,RestSSVEP
1638649544962,24051.3046875,-17399.9609375,-10089.48828125,-17909.537109375,-38804.83984375,-51598.578125,0,-18766.771484375,RestSSVEP
1638649544962,24116.16796875,-17346.943359375,-9932.9365234375,-17864.4296875,-38595.47265625,-51511.4296875,0,-18708.677734375,RestSSVEP
1638649544962,24106.423828125,-17285.87890625,-10082.24609375,-17779.830078125,-38696.61328125,-51684.18359375,0,-18576.177734375,RestSSVEP
1638649544962,24049.1796875,-17324.279296875,-10246.7998046875,-17812.931640625,-38906.7890625,-51799.09375,0,-18615.337890625,RestSSVEP
1638649544962,24051.080078125,-17382.68359375,-10123.015625,-17896.28125,-38833.5390625,-51648.84765625,0,-18752.578125,RestSSVEP
1638649544962,24120.416015625,-17340.998046875,-9926.4765625,-17867.470703125,-38597.3515625,-51496.4296875,0,-18728.28125,RestSSVEP
